CustomerID,Channel,Time_Of_Day,Day_Of_Week,Campaign_Id,Product_LOB,Conversion_Flag,Source,Time_Stamp,Comm_Id
ID00001040,SMS,Evening,2,5,Electronic,no,Inbound call,2014-11-28,3
ID00001040,SMS,Morning,6,5,Electronic,no,Inbound call,2014-11-28,4
ID00001040,Call,Afternoon,1,5,Electronic,no,Inbound call,2014-02-12,5
ID00001041,Call,Morning,4,1,Computer,no,Inbound call,2014-11-01,1
ID00001041,Call,Evening,6,3,Tv,no,Inbound call,2014-05-25,2
ID00001041,Call,Morning,1,3,Tv,no,Inbound call,2014-05-28,3
ID00001041,Email,Morning,4,3,Tv,no,Inbound call,2014-06-14,4
ID00001041,Call,Morning,3,3,Tv,no,Inbound call,2014-06-29,5
ID00001042,Email,Afternoon,7,1,Computer,no,Previous Campaign,2014-02-01,1
ID00001042,Call,Morning,7,6,Computer,no,Previous Campaign,2014-12-17,2
ID00001042,SMS,Evening,7,6,Computer,no,Previous Campaign,2014-12-20,3
ID00001042,SMS,Evening,6,6,Computer,no,Previous Campaign,2014-12-22,4
ID00001042,Call,Afternoon,6,6,Computer,no,Previous Campaign,2014-12-26,5
ID00001042,SMS,Morning,7,6,Computer,no,Previous Campaign,2014-12-29,6
ID00001043,SMS,Morning,3,1,Computer,no,Previous Campaign,2014-01-16,1
ID00001043,SMS,Afternoon,2,4,Tv,no,Previous Campaign,2014-08-23,2
ID00001043,Email,Morning,1,4,Tv,no,Previous Campaign,2014-07-09,3
ID00001043,Email,Morning,7,4,Tv,no,Previous Campaign,2014-12-09,4
ID00001043,SMS,Evening,4,4,Tv,no,Previous Campaign,2014-09-13,5
ID00001044,Call,Morning,2,1,Computer,no,Previous Campaign,2014-02-16,1
ID00001044,Email,Afternoon,4,3,Tv,no,Previous Campaign,2014-05-31,2
ID00001044,Email,Afternoon,6,3,Tv,no,Previous Campaign,2014-06-18,3
ID00001044,Call,Evening,3,3,Tv,no,Previous Campaign,2014-06-28,4
ID00001044,SMS,Afternoon,6,3,Tv,no,Previous Campaign,2014-06-30,5
ID00001044,SMS,Morning,7,3,Tv,no,Previous Campaign,2014-06-30,6
ID00001045,SMS,Afternoon,1,1,Computer,no,Previous Campaign,2014-02-17,1
ID00001045,Call,Morning,5,4,Tv,no,Previous Campaign,2014-03-07,2
ID00001045,Call,Morning,1,4,Tv,no,Previous Campaign,2014-07-27,3
ID00001045,Call,Evening,4,4,Tv,no,Previous Campaign,2014-08-24,4
ID00001045,Call,Afternoon,4,4,Tv,no,Previous Campaign,2014-02-09,5
ID00001046,Call,Evening,4,1,Computer,no,SMS,2014-02-14,1
ID00001046,Email,Afternoon,2,5,Electronic,no,SMS,2014-09-27,2
ID00001046,Email,Morning,3,5,Electronic,no,SMS,2014-06-10,3
ID00001046,Email,Afternoon,1,5,Electronic,no,SMS,2014-10-11,4
ID00001046,SMS,Afternoon,1,5,Electronic,no,SMS,2014-11-30,5
ID00001047,Email,Evening,5,1,Computer,no,Inbound call,2014-07-02,1
ID00001047,SMS,Evening,5,4,Tv,no,Inbound call,2014-12-07,2
ID00001047,Email,Afternoon,5,4,Tv,no,Inbound call,2014-07-14,3
ID00001047,SMS,Evening,7,4,Tv,no,Inbound call,2014-02-08,4
ID00001047,Email,Evening,1,4,Tv,no,Inbound call,2014-04-08,5
ID00001048,Email,Afternoon,3,1,Computer,no,Inbound call,2014-03-03,1
ID00001048,Email,Morning,3,2,Computer,no,Inbound call,2014-03-21,2
ID00001048,Email,Morning,3,2,Computer,no,Inbound call,2014-10-04,3
ID00001048,SMS,Evening,3,2,Computer,no,Inbound call,2014-10-05,4
ID00001049,Call,Morning,1,1,Computer,no,SMS,2014-06-03,1
ID00001049,Email,Evening,1,5,Electronic,no,SMS,2014-09-27,2
ID00001049,Call,Evening,5,5,Electronic,no,SMS,2014-09-30,3
ID00001049,Call,Evening,3,5,Electronic,no,SMS,2014-10-22,4
ID00001049,Call,Morning,3,5,Electronic,no,SMS,2014-01-11,5
ID00001049,Call,Morning,1,5,Electronic,no,SMS,2014-10-11,6
ID00001050,Email,Morning,1,1,Computer,no,Inbound call,2014-03-17,1
ID00001050,Email,Morning,1,6,Computer,no,Inbound call,2014-05-12,2
ID00001050,Email,Evening,1,6,Computer,no,Inbound call,2014-12-15,3
ID00001050,Email,Morning,3,6,Computer,no,Inbound call,2014-12-24,4
ID00001051,SMS,Afternoon,7,1,Computer,no,SMS,2014-01-30,1
ID00001051,Call,Evening,2,2,Computer,no,SMS,2014-03-21,2
ID00001051,SMS,Evening,1,2,Computer,no,SMS,2014-03-22,3
ID00001051,SMS,Afternoon,7,2,Computer,no,SMS,2014-05-17,4
ID00001051,SMS,Afternoon,7,2,Computer,no,SMS,2014-05-19,5
ID00001052,SMS,Morning,1,1,Computer,no,Previous Campaign,2014-01-13,1
ID00001052,Call,Morning,1,2,Computer,no,Previous Campaign,2014-03-22,2
ID00001052,Call,Morning,1,2,Computer,no,Previous Campaign,2014-03-25,3
ID00001052,Call,Morning,1,2,Computer,no,Previous Campaign,2014-03-04,4
ID00001052,Call,Morning,4,2,Computer,no,Previous Campaign,2014-05-20,5
ID00001053,SMS,Evening,5,1,Computer,no,Previous Campaign,2014-02-18,1
ID00001053,SMS,Evening,5,5,Electronic,no,Previous Campaign,2014-10-25,2
ID00001053,SMS,Evening,7,5,Electronic,no,Previous Campaign,2014-10-27,3
ID00001053,Email,Evening,7,5,Electronic,no,Previous Campaign,2014-11-14,4
ID00001053,SMS,Evening,5,5,Electronic,no,Previous Campaign,2014-11-24,5
ID00001054,Call,Morning,2,1,Computer,no,SMS,2014-01-30,1
ID00001054,Call,Morning,5,4,Tv,no,SMS,2014-03-08,2
ID00001054,Call,Morning,7,4,Tv,no,SMS,2014-03-09,3
ID00001055,Email,Evening,2,1,Computer,no,SMS,2014-03-15,1
ID00001055,SMS,Afternoon,7,3,Tv,no,SMS,2014-05-31,2
ID00001055,Email,Evening,7,3,Tv,no,SMS,2014-01-06,3
ID00001055,Email,Evening,7,3,Tv,no,SMS,2014-11-06,4
ID00001055,Email,Evening,6,3,Tv,no,SMS,2014-06-20,5
ID00001055,SMS,Afternoon,2,3,Tv,no,SMS,2014-06-25,6
ID00001056,Email,Afternoon,7,1,Computer,no,SMS,2014-02-25,1
ID00001056,Email,Morning,6,6,Computer,no,SMS,2014-07-12,2
ID00001056,Call,Evening,5,6,Computer,no,SMS,2014-12-12,3
ID00001056,SMS,Evening,7,6,Computer,no,SMS,2014-12-15,4
ID00001056,SMS,Evening,4,6,Computer,no,SMS,2014-12-18,5
ID00001057,SMS,Evening,5,1,Computer,no,Previous Campaign,2014-01-27,1
ID00001057,SMS,Afternoon,4,3,Tv,no,Previous Campaign,2014-01-06,2
ID00001057,SMS,Morning,6,3,Tv,no,Previous Campaign,2014-06-13,3
ID00001057,Email,Morning,7,3,Tv,no,Previous Campaign,2014-06-17,4
ID00001058,Call,Evening,7,1,Computer,no,Previous Campaign,2014-01-25,1
ID00001058,Email,Afternoon,6,4,Tv,no,Previous Campaign,2014-07-07,2
ID00001058,Email,Morning,7,4,Tv,no,Previous Campaign,2014-07-20,3
ID00001058,Email,Evening,7,4,Tv,no,Previous Campaign,2014-08-09,4
ID00001058,SMS,Morning,7,4,Tv,no,Previous Campaign,2014-10-09,5
ID00001059,Email,Evening,1,1,Computer,no,SMS,2014-12-02,1
ID00001059,Email,Evening,1,3,Tv,no,SMS,2014-03-06,2
ID00001059,SMS,Afternoon,1,3,Tv,no,SMS,2014-06-14,3
ID00001059,SMS,Morning,3,3,Tv,no,SMS,2014-06-14,4
ID00001059,SMS,Afternoon,3,3,Tv,no,SMS,2014-06-29,5
ID00001060,Call,Afternoon,3,1,Computer,no,Inbound call,2014-02-15,1
ID00001060,SMS,Morning,1,2,Computer,no,Inbound call,2014-04-04,2
ID00001060,Call,Evening,2,2,Computer,no,Inbound call,2014-07-05,3
ID00001060,Call,Afternoon,1,2,Computer,no,Inbound call,2014-05-15,4
ID00001061,SMS,Morning,6,1,Computer,no,Inbound call,2014-01-02,1
ID00001061,SMS,Evening,7,3,Tv,no,Inbound call,2014-04-06,2
ID00001061,Email,Afternoon,5,3,Tv,no,Inbound call,2014-08-06,3
ID00001061,SMS,Afternoon,3,3,Tv,no,Inbound call,2014-09-06,4
ID00001061,Email,Afternoon,6,3,Tv,no,Inbound call,2014-06-15,5
ID00001061,SMS,Morning,5,3,Tv,no,Inbound call,2014-06-20,6
ID00001062,Email,Morning,2,1,Computer,no,Inbound call,2014-02-25,1
ID00001062,Email,Afternoon,3,5,Electronic,no,Inbound call,2014-09-28,2
ID00001062,SMS,Evening,5,5,Electronic,no,Inbound call,2014-02-10,3
ID00001062,Email,Morning,6,5,Electronic,no,Inbound call,2014-12-10,4
ID00001062,Call,Afternoon,1,5,Electronic,no,Inbound call,2014-11-23,5
ID00001062,Call,Evening,2,5,Electronic,no,Inbound call,2014-11-28,6
ID00001063,Email,Afternoon,7,1,Computer,no,Previous Campaign,2014-06-03,1
ID00001063,Call,Morning,7,6,Computer,no,Previous Campaign,2014-06-12,2
ID00001063,SMS,Evening,6,6,Computer,no,Previous Campaign,2014-08-12,3
ID00001063,SMS,Evening,6,6,Computer,no,Previous Campaign,2014-12-14,4
ID00001063,Call,Afternoon,5,6,Computer,no,Previous Campaign,2014-12-23,5
ID00001063,SMS,Afternoon,6,6,Computer,no,Previous Campaign,2014-12-26,6
ID00001064,SMS,Afternoon,4,1,Computer,no,SMS,2014-01-22,1
ID00001064,SMS,Morning,1,2,Computer,no,SMS,2014-04-16,2
ID00001064,SMS,Afternoon,2,2,Computer,no,SMS,2014-04-29,3
ID00001064,Email,Evening,1,2,Computer,no,SMS,2014-09-05,4
ID00001064,Email,Afternoon,3,2,Computer,no,SMS,2014-05-16,5
ID00001065,Email,Morning,2,1,Computer,no,SMS,2014-01-27,1
ID00001065,Email,Afternoon,6,3,Tv,no,SMS,2014-03-06,2
ID00001065,Call,Evening,3,3,Tv,no,SMS,2014-09-06,3
ID00001065,SMS,Afternoon,3,3,Tv,no,SMS,2014-09-06,4
ID00001065,SMS,Afternoon,5,3,Tv,no,SMS,2014-11-06,5
ID00001066,Call,Morning,7,1,Computer,no,Previous Campaign,2014-11-02,1
ID00001066,SMS,Morning,3,3,Tv,no,Previous Campaign,2014-05-28,2
ID00001066,Email,Evening,6,3,Tv,no,Previous Campaign,2014-02-06,3
ID00001066,Email,Morning,5,3,Tv,no,Previous Campaign,2014-06-25,4
ID00001066,SMS,Evening,5,3,Tv,no,Previous Campaign,2014-06-27,5
ID00001067,Call,Evening,6,1,Computer,no,SMS,2014-01-27,1
ID00001067,Email,Evening,5,6,Computer,no,SMS,2014-12-12,2
ID00001067,Call,Afternoon,6,6,Computer,no,SMS,2014-12-20,3
ID00001067,Email,Morning,7,6,Computer,no,SMS,2014-12-21,4
ID00001067,SMS,Afternoon,5,6,Computer,no,SMS,2014-12-30,5
ID00001068,SMS,Morning,1,1,Computer,no,Inbound call,2014-02-01,1
ID00001068,Call,Morning,3,3,Tv,no,Inbound call,2014-05-31,2
ID00001068,SMS,Morning,3,3,Tv,no,Inbound call,2014-04-06,3
ID00001068,SMS,Afternoon,1,3,Tv,no,Inbound call,2014-07-06,4
ID00001068,Email,Afternoon,5,3,Tv,no,Inbound call,2014-06-22,5
ID00001069,Email,Afternoon,1,1,Computer,no,Previous Campaign,2014-03-18,1
ID00001069,Email,Afternoon,4,5,Electronic,no,Previous Campaign,2014-09-28,2
ID00001069,Call,Morning,4,5,Electronic,no,Previous Campaign,2014-11-21,3
ID00001069,Call,Afternoon,1,5,Electronic,no,Previous Campaign,2014-11-22,4
ID00001070,SMS,Afternoon,7,1,Computer,no,SMS,2014-06-01,1
ID00001070,Email,Morning,6,6,Computer,no,SMS,2014-12-13,2
ID00001070,Email,Evening,7,6,Computer,no,SMS,2014-12-17,3
ID00001070,SMS,Evening,7,6,Computer,no,SMS,2014-12-19,4
ID00001070,Email,Morning,7,6,Computer,no,SMS,2014-12-23,5
ID00001070,SMS,Evening,5,6,Computer,no,SMS,2014-12-26,6
ID00001071,Email,Evening,6,1,Computer,no,SMS,2014-02-22,1
ID00001071,Call,Morning,1,2,Computer,no,SMS,2014-04-27,2
ID00001071,Email,Evening,5,2,Computer,no,SMS,2014-04-28,3
ID00001071,Email,Evening,3,2,Computer,no,SMS,2014-11-05,4
ID00001071,Email,Morning,4,2,Computer,no,SMS,2014-11-05,5
ID00001072,Email,Morning,7,1,Computer,no,SMS,2014-02-18,1
ID00001072,Call,Afternoon,7,5,Electronic,no,SMS,2014-01-11,2
ID00001072,Email,Evening,7,5,Electronic,no,SMS,2014-07-11,3
ID00001072,Email,Afternoon,4,5,Electronic,no,SMS,2014-11-21,4
ID00001073,Call,Morning,2,1,Computer,no,SMS,2014-02-23,1
ID00001073,Call,Morning,4,5,Electronic,no,SMS,2014-10-21,2
ID00001073,Call,Afternoon,4,5,Electronic,no,SMS,2014-10-23,3
ID00001073,Email,Afternoon,3,5,Electronic,no,SMS,2014-10-30,4
ID00001073,Call,Morning,7,5,Electronic,no,SMS,2014-10-31,5
ID00001073,Call,Morning,7,5,Electronic,no,SMS,2014-07-11,6
ID00001074,Call,Morning,5,1,Computer,no,SMS,2014-01-28,1
ID00001074,SMS,Morning,5,4,Tv,no,SMS,2014-07-20,2
ID00001074,Call,Evening,7,4,Tv,no,SMS,2014-02-08,3
ID00001074,Email,Afternoon,5,4,Tv,no,SMS,2014-08-28,4
ID00001074,Call,Morning,6,4,Tv,no,SMS,2014-09-18,5
ID00001074,Call,Evening,6,4,Tv,no,SMS,2014-09-21,6
ID00001075,Call,Afternoon,2,1,Computer,no,Inbound call,2014-07-01,1
ID00001075,SMS,Morning,4,4,Tv,no,Inbound call,2014-09-07,2
ID00001075,Email,Morning,2,4,Tv,no,Inbound call,2014-07-08,3
ID00001075,Call,Evening,2,4,Tv,no,Inbound call,2014-01-09,4
ID00001075,Email,Morning,3,4,Tv,no,Inbound call,2014-09-13,5
ID00001076,SMS,Evening,4,1,Computer,no,SMS,2014-01-19,1
ID00001076,SMS,Morning,6,2,Computer,no,SMS,2014-04-24,2
ID00001076,SMS,Evening,2,2,Computer,no,SMS,2014-04-25,3
ID00001076,SMS,Morning,7,2,Computer,no,SMS,2014-01-05,4
ID00001076,SMS,Afternoon,3,2,Computer,no,SMS,2014-05-18,5
ID00001077,SMS,Morning,7,1,Computer,no,SMS,2014-01-02,1
ID00001077,Call,Evening,2,5,Electronic,no,SMS,2014-09-30,2
ID00001077,Call,Evening,3,5,Electronic,no,SMS,2014-11-23,3
ID00001077,Email,Afternoon,6,5,Electronic,no,SMS,2014-11-29,4
ID00001077,Call,Morning,5,5,Electronic,no,SMS,2014-03-12,5
ID00001078,Email,Morning,7,1,Computer,no,SMS,2014-02-18,1
ID00001078,SMS,Morning,1,2,Computer,no,SMS,2014-03-30,2
ID00001078,Call,Evening,7,2,Computer,no,SMS,2014-06-04,3
ID00001078,SMS,Morning,2,2,Computer,no,SMS,2014-04-13,4
ID00001078,SMS,Evening,5,2,Computer,no,SMS,2014-04-15,5
ID00001078,Call,Morning,6,2,Computer,no,SMS,2014-04-05,6
ID00001079,Email,Evening,3,1,Computer,no,Previous Campaign,2014-02-22,1
ID00001079,SMS,Morning,6,6,Computer,no,Previous Campaign,2014-05-12,2
ID00001079,Email,Evening,6,6,Computer,no,Previous Campaign,2014-09-12,3
ID00001079,SMS,Evening,7,6,Computer,no,Previous Campaign,2014-12-14,4
ID00001079,Email,Morning,7,6,Computer,no,Previous Campaign,2014-12-28,5
ID00001079,Email,Morning,5,6,Computer,no,Previous Campaign,2014-12-31,6
ID00001080,SMS,Afternoon,2,1,Computer,no,Previous Campaign,2014-02-01,1
ID00001080,SMS,Afternoon,1,6,Computer,no,Previous Campaign,2014-12-14,2
ID00001080,SMS,Morning,1,6,Computer,no,Previous Campaign,2014-12-28,3
ID00001080,SMS,Evening,1,6,Computer,no,Previous Campaign,2014-12-31,4
ID00001081,Email,Morning,7,1,Computer,no,SMS,2014-03-20,1
ID00001081,SMS,Evening,7,6,Computer,no,SMS,2014-12-13,2
ID00001081,Call,Morning,4,6,Computer,no,SMS,2014-12-18,3
ID00001081,Call,Evening,5,6,Computer,no,SMS,2014-12-19,4
ID00001081,Call,Afternoon,7,6,Computer,no,SMS,2014-12-26,5
ID00001082,Call,Afternoon,2,1,Computer,no,Previous Campaign,2014-01-28,1
ID00001082,Call,Afternoon,1,2,Computer,no,Previous Campaign,2014-04-14,2
ID00001082,Call,Morning,1,2,Computer,no,Previous Campaign,2014-04-19,3
ID00001082,Call,Evening,1,2,Computer,no,Previous Campaign,2014-10-05,4
ID00001083,Call,Afternoon,7,1,Computer,no,SMS,2014-05-02,1
ID00001083,SMS,Morning,2,3,Tv,no,SMS,2014-04-06,2
ID00001083,SMS,Evening,7,3,Tv,no,SMS,2014-08-06,3
ID00001083,Email,Morning,7,3,Tv,no,SMS,2014-10-06,4
ID00001084,Email,Morning,7,1,Computer,no,Inbound call,2014-01-15,1
ID00001084,Email,Afternoon,4,6,Computer,no,Inbound call,2014-12-12,2
ID00001084,SMS,Morning,5,6,Computer,no,Inbound call,2014-12-14,3
ID00001084,Email,Afternoon,5,6,Computer,no,Inbound call,2014-12-21,4
ID00001084,SMS,Evening,6,6,Computer,no,Inbound call,2014-12-22,5
ID00001084,SMS,Morning,5,6,Computer,no,Inbound call,2014-12-31,6
ID00001085,SMS,Afternoon,5,1,Computer,no,SMS,2014-11-03,1
ID00001085,SMS,Afternoon,5,5,Electronic,no,SMS,2014-10-31,2
ID00001085,Email,Morning,7,5,Electronic,no,SMS,2014-06-11,3
ID00001085,SMS,Morning,5,5,Electronic,no,SMS,2014-11-11,4
ID00001085,SMS,Morning,5,5,Electronic,no,SMS,2014-04-12,5
ID00001086,Call,Evening,1,1,Computer,no,Previous Campaign,2014-01-24,1
ID00001086,Email,Morning,7,3,Tv,no,Previous Campaign,2014-05-26,2
ID00001086,Call,Morning,4,3,Tv,no,Previous Campaign,2014-05-29,3
ID00001086,Call,Morning,1,3,Tv,no,Previous Campaign,2014-05-30,4
ID00001086,SMS,Morning,7,3,Tv,no,Previous Campaign,2014-08-06,5
ID00001086,Email,Afternoon,7,3,Tv,no,Previous Campaign,2014-06-30,6
ID00001087,Email,Evening,1,1,Computer,no,Previous Campaign,2014-07-03,1
ID00001087,SMS,Evening,2,3,Tv,no,Previous Campaign,2014-05-26,2
ID00001087,Email,Afternoon,1,3,Tv,no,Previous Campaign,2014-02-06,3
ID00001087,Email,Evening,4,3,Tv,no,Previous Campaign,2014-06-20,4
ID00001088,SMS,Afternoon,7,1,Computer,no,SMS,2014-12-02,1
ID00001088,Email,Evening,5,6,Computer,no,SMS,2014-05-12,2
ID00001088,SMS,Evening,5,6,Computer,no,SMS,2014-07-12,3
ID00001088,Call,Afternoon,7,6,Computer,no,SMS,2014-09-12,4
ID00001088,SMS,Morning,6,6,Computer,no,SMS,2014-12-29,5
ID00001088,SMS,Morning,6,6,Computer,no,SMS,2014-12-30,6
ID00001089,SMS,Afternoon,6,1,Computer,no,Inbound call,2014-01-14,1
ID00001089,Email,Morning,5,4,Tv,no,Inbound call,2014-01-08,2
ID00001089,SMS,Morning,7,4,Tv,no,Inbound call,2014-08-14,3
ID00001089,Call,Afternoon,7,4,Tv,no,Inbound call,2014-08-17,4
ID00001089,SMS,Evening,3,4,Tv,no,Inbound call,2014-09-24,5
ID00001090,SMS,Morning,5,1,Computer,no,SMS,2014-03-15,1
ID00001090,SMS,Afternoon,6,4,Tv,no,SMS,2014-07-15,2
ID00001090,Call,Morning,6,4,Tv,no,SMS,2014-08-16,3
ID00001090,SMS,Evening,5,4,Tv,no,SMS,2014-11-09,4
ID00001091,Call,Afternoon,7,1,Computer,no,Previous Campaign,2014-01-29,1
ID00001091,Call,Afternoon,5,3,Tv,no,Previous Campaign,2014-10-06,2
ID00001091,Email,Morning,7,3,Tv,no,Previous Campaign,2014-06-15,3
ID00001091,SMS,Morning,7,3,Tv,no,Previous Campaign,2014-06-18,4
ID00001091,Email,Afternoon,2,3,Tv,no,Previous Campaign,2014-06-24,5
ID00001091,SMS,Morning,3,3,Tv,no,Previous Campaign,2014-06-25,6
ID00001092,Email,Morning,3,1,Computer,no,Inbound call,2014-01-26,1
ID00001092,Call,Morning,7,6,Computer,no,Inbound call,2014-12-16,2
ID00001092,Call,Morning,6,6,Computer,no,Inbound call,2014-12-29,3
ID00001092,SMS,Evening,2,6,Computer,no,Inbound call,2014-12-30,4
ID00001093,Call,Morning,6,1,Computer,no,SMS,2014-01-29,1
ID00001093,SMS,Morning,2,3,Tv,no,SMS,2014-09-06,2
ID00001093,Email,Morning,6,3,Tv,no,SMS,2014-11-06,3
ID00001093,SMS,Morning,6,3,Tv,no,SMS,2014-06-20,4
ID00001093,SMS,Morning,7,3,Tv,no,SMS,2014-06-21,5
ID00001093,Email,Evening,2,3,Tv,no,SMS,2014-06-29,6
ID00001094,SMS,Afternoon,5,1,Computer,no,SMS,2014-01-15,1
ID00001094,SMS,Afternoon,6,2,Computer,no,SMS,2014-11-04,2
ID00001094,Call,Morning,2,2,Computer,no,SMS,2014-01-05,3
ID00001094,Email,Evening,5,2,Computer,no,SMS,2014-05-19,4
ID00001095,SMS,Morning,5,1,Computer,no,Previous Campaign,2014-09-01,1
ID00001095,SMS,Afternoon,7,6,Computer,no,Previous Campaign,2014-08-12,2
ID00001095,SMS,Evening,1,6,Computer,no,Previous Campaign,2014-08-12,3
ID00001095,Email,Morning,2,6,Computer,no,Previous Campaign,2014-12-12,4
ID00001095,Email,Afternoon,5,6,Computer,no,Previous Campaign,2014-12-23,5
ID00001095,SMS,Evening,2,6,Computer,no,Previous Campaign,2014-12-27,6
ID00001096,SMS,Afternoon,2,1,Computer,no,SMS,2014-02-18,1
ID00001096,Email,Afternoon,6,3,Tv,no,SMS,2014-05-28,2
ID00001096,Email,Evening,3,3,Tv,no,SMS,2014-05-28,3
ID00001096,Call,Evening,4,3,Tv,no,SMS,2014-07-06,4
ID00001096,SMS,Morning,5,3,Tv,no,SMS,2014-06-15,5
ID00001097,SMS,Morning,2,1,Computer,no,Inbound call,2014-01-20,1
ID00001097,Email,Morning,2,6,Computer,no,Inbound call,2014-12-16,2
ID00001097,Email,Evening,2,6,Computer,no,Inbound call,2014-12-18,3
ID00001097,Email,Afternoon,2,6,Computer,no,Inbound call,2014-12-26,4
ID00001097,Email,Morning,4,6,Computer,no,Inbound call,2014-12-27,5
ID00001098,SMS,Evening,2,1,Computer,no,Previous Campaign,2014-02-20,1
ID00001098,SMS,Morning,7,5,Electronic,no,Previous Campaign,2014-07-10,2
ID00001098,Call,Evening,7,5,Electronic,no,Previous Campaign,2014-10-26,3
ID00001098,Email,Evening,5,5,Electronic,no,Previous Campaign,2014-07-11,4
ID00001098,SMS,Afternoon,7,5,Electronic,no,Previous Campaign,2014-11-20,5
ID00001099,Email,Afternoon,1,1,Computer,no,Inbound call,2014-03-13,1
ID00001099,Email,Afternoon,2,3,Tv,no,Inbound call,2014-10-06,2
ID00001099,Email,Morning,3,3,Tv,no,Inbound call,2014-11-06,3
ID00001099,SMS,Morning,4,3,Tv,no,Inbound call,2014-06-26,4
ID00001099,Email,Afternoon,1,3,Tv,no,Inbound call,2014-06-26,5
ID00001100,Email,Morning,1,1,Computer,no,Previous Campaign,2014-03-14,1
ID00001100,Call,Morning,3,4,Tv,no,Previous Campaign,2014-07-22,2
ID00001100,Call,Evening,2,4,Tv,no,Previous Campaign,2014-07-26,3
ID00001100,SMS,Afternoon,1,4,Tv,no,Previous Campaign,2014-07-30,4
ID00001101,SMS,Afternoon,7,1,Computer,no,Previous Campaign,2014-05-01,1
ID00001101,Call,Morning,6,3,Tv,no,Previous Campaign,2014-06-20,2
ID00001101,Call,Afternoon,7,3,Tv,no,Previous Campaign,2014-06-22,3
ID00001101,SMS,Evening,4,3,Tv,no,Previous Campaign,2014-06-30,4
ID00001102,SMS,Afternoon,6,1,Computer,no,Inbound call,2014-08-01,1
ID00001102,Email,Morning,2,5,Electronic,no,Inbound call,2014-10-26,2
ID00001102,SMS,Evening,1,5,Electronic,no,Inbound call,2014-10-11,3
ID00001102,Call,Evening,7,5,Electronic,no,Inbound call,2014-11-14,4
ID00001102,Email,Afternoon,7,5,Electronic,no,Inbound call,2014-11-15,5
ID00001102,SMS,Morning,7,5,Electronic,no,Inbound call,2014-11-18,6
ID00001103,SMS,Morning,1,1,Computer,no,SMS,2014-02-02,1
ID00001103,Email,Evening,3,5,Electronic,no,SMS,2014-12-10,2
ID00001103,Email,Afternoon,5,5,Electronic,no,SMS,2014-06-11,3
ID00001103,SMS,Afternoon,5,5,Electronic,no,SMS,2014-12-11,4
ID00001103,Email,Afternoon,4,5,Electronic,no,SMS,2014-11-29,5
ID00001104,SMS,Afternoon,2,1,Computer,no,Inbound call,2014-03-17,1
ID00001104,Call,Evening,2,2,Computer,no,Inbound call,2014-03-25,2
ID00001104,SMS,Morning,1,2,Computer,no,Inbound call,2014-03-27,3
ID00001104,Call,Afternoon,1,2,Computer,no,Inbound call,2014-04-15,4
ID00001104,SMS,Afternoon,1,2,Computer,no,Inbound call,2014-04-19,5
ID00001104,SMS,Evening,3,2,Computer,no,Inbound call,2014-04-24,6
ID00001105,Call,Afternoon,6,1,Computer,no,Previous Campaign,2014-01-18,1
ID00001105,Email,Evening,5,3,Tv,no,Previous Campaign,2014-06-18,2
ID00001105,Call,Evening,5,3,Tv,no,Previous Campaign,2014-06-22,3
ID00001105,Call,Afternoon,1,3,Tv,no,Previous Campaign,2014-06-30,4
ID00001106,SMS,Evening,3,1,Computer,no,Inbound call,2014-08-01,1
ID00001106,SMS,Afternoon,1,5,Electronic,no,Inbound call,2014-10-20,2
ID00001106,SMS,Morning,3,5,Electronic,no,Inbound call,2014-10-25,3
ID00001106,Email,Morning,1,5,Electronic,no,Inbound call,2014-10-30,4
ID00001107,Email,Afternoon,5,1,Computer,no,SMS,2014-03-19,1
ID00001107,Email,Morning,3,2,Computer,no,SMS,2014-11-04,2
ID00001107,Call,Morning,7,2,Computer,no,SMS,2014-12-04,3
ID00001107,Email,Evening,7,2,Computer,no,SMS,2014-05-20,4
ID00001107,Email,Afternoon,4,2,Computer,no,SMS,2014-05-22,5
ID00001108,Call,Morning,6,1,Computer,no,Previous Campaign,2014-02-18,1
ID00001108,SMS,Evening,7,5,Electronic,no,Previous Campaign,2014-11-16,2
ID00001108,SMS,Afternoon,7,5,Electronic,no,Previous Campaign,2014-11-20,3
ID00001108,SMS,Morning,2,5,Electronic,no,Previous Campaign,2014-11-30,4
ID00001109,Call,Morning,1,1,Computer,no,Inbound call,2014-02-19,1
ID00001109,Email,Evening,6,2,Computer,no,Inbound call,2014-03-21,2
ID00001109,Call,Evening,6,2,Computer,no,Inbound call,2014-03-23,3
